,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,airmass,magextinct,Tmag,Nmag,alpha,lunar_elong,lunar_illum,Sky_motion,Sky_mot_PA,RelVel-ANG,target,H,G,V,surfbright,M2,k2,phasecoeff
85,525268 (2004 XL14),2025-07-02 08:00:00,2460858.833333333,,,,,93.24851,23.40641,999.0,,,,7.3662,91.5,44.993,2.1410177,81.90874,-7.747691,525268,21.43,0.15,23.528,,,,
86,525268 (2004 XL14),2025-07-02 08:15:00,2460858.84375,,,,,93.25813,23.40769,999.0,,,,7.3677,91.6,45.1266,2.1402206,81.902985,-7.766888,525268,21.43,0.15,23.528,,,,
87,525268 (2004 XL14),2025-07-02 08:30:00,2460858.854166667,,,,,93.26775,23.40897,999.0,,,,7.3692,91.8,45.2615,2.1393847,81.89774,-7.784749,525268,21.43,0.15,23.528,,,,
88,525268 (2004 XL14),2025-07-02 08:45:00,2460858.864583333,,,,,93.27736,23.41025,999.0,,,,7.3706,91.9,45.3976,2.1385141,81.893044,-7.801208,525268,21.43,0.15,23.527,,,,
89,525268 (2004 XL14),2025-07-02 09:00:00,2460858.875,,,,,93.28696,23.41153,999.0,,,,7.3721,92.1,45.5347,2.1376129,81.888933,-7.816202,525268,21.43,0.15,23.527,,,,
90,525268 (2004 XL14),2025-07-02 09:15:00,2460858.885416667,,,,,93.29657,23.41281,999.0,,,,7.3735,92.3,45.6727,2.1366851,81.885443,-7.829676,525268,21.43,0.15,23.527,,,,
91,525268 (2004 XL14),2025-07-02 09:30:00,2460858.895833333,,,,,93.30617,23.41409,999.0,,,,7.375,92.4,45.8115,2.1357352,81.882606,-7.84158,525268,21.43,0.15,23.527,,,,
92,525268 (2004 XL14),2025-07-02 09:45:00,2460858.90625,,,,,93.31576,23.41537,999.0,,,,7.3764,92.6,45.9508,2.1347677,81.88045,-7.85187,525268,21.43,0.15,23.527,,,,
93,525268 (2004 XL14),2025-07-02 10:00:00,2460858.916666667,,,,,93.32535,23.41665,999.0,,,,7.3779,92.7,46.0906,2.1337869,81.879002,-7.860511,525268,21.43,0.15,23.527,,,,
94,525268 (2004 XL14),2025-07-02 10:15:00,2460858.927083333,,A,,,93.33494,23.41793,999.0,,,,7.3793,92.9,46.2307,2.1327974,81.878286,-7.867473,525268,21.43,0.15,23.527,,,,
95,525268 (2004 XL14),2025-07-02 10:30:00,2460858.9375,,A,,,93.34452,23.41921,999.0,,,,7.3807,93.1,46.371,2.131804,81.878323,-7.872733,525268,21.43,0.15,23.527,,,,
96,525268 (2004 XL14),2025-07-02 10:45:00,2460858.947916667,,N,,,93.3541,23.42049,999.0,,,,7.3822,93.2,46.5112,2.1308111,81.879129,-7.876275,525268,21.43,0.15,23.527,,,,
97,525268 (2004 XL14),2025-07-02 11:00:00,2460858.958333333,,N,,,93.36367,23.42176,999.0,,,,7.3836,93.4,46.6513,2.1298234,81.880719,-7.878092,525268,21.43,0.15,23.527,,,,
98,525268 (2004 XL14),2025-07-02 11:15:00,2460858.96875,,C,,r,93.37324,23.42304,25.133,3.755,,,7.385,93.6,46.7911,2.1288455,81.883103,-7.878183,525268,21.43,0.15,23.527,,,,
99,525268 (2004 XL14),2025-07-02 22:15:00,2460859.427083333,,C,,m,93.79331,23.47738,999.0,,,,7.446,98.6,51.1845,2.1351308,82.413131,-7.174257,525268,21.43,0.15,23.524,,,,
100,525268 (2004 XL14),2025-07-02 22:30:00,2460859.4375,,N,,m,93.80292,23.47857,999.0,,,,7.4474,98.7,51.2438,2.1362992,82.420437,-7.173751,525268,21.43,0.15,23.524,,,,
101,525268 (2004 XL14),2025-07-02 22:45:00,2460859.447916667,,N,,m,93.81254,23.47977,999.0,,,,7.4488,98.8,51.3029,2.1374668,82.426967,-7.174969,525268,21.43,0.15,23.524,,,,
102,525268 (2004 XL14),2025-07-02 23:00:00,2460859.458333333,,A,,m,93.82216,23.48097,999.0,,,,7.4503,98.9,51.3618,2.1386289,82.432711,-7.177913,525268,21.43,0.15,23.524,,,,
103,525268 (2004 XL14),2025-07-02 23:15:00,2460859.46875,,A,,m,93.83179,23.48217,999.0,,,,7.4517,98.9,51.4207,2.1397811,82.437661,-7.182576,525268,21.43,0.15,23.524,,,,
104,525268 (2004 XL14),2025-07-02 23:30:00,2460859.479166667,,,,m,93.84143,23.48336,999.0,,,,7.4532,99.0,51.4799,2.1409185,82.441814,-7.188946,525268,21.43,0.15,23.524,,,,
105,525268 (2004 XL14),2025-07-02 23:45:00,2460859.489583333,,,,m,93.85107,23.48456,999.0,,,,7.4546,99.1,51.5395,2.1420369,82.445169,-7.197001,525268,21.43,0.15,23.524,,,,
106,525268 (2004 XL14),2025-07-03 00:00:00,2460859.5,,,,m,93.86072,23.48576,999.0,,,,7.4561,99.1,51.5997,2.1431317,82.44773,-7.206715,525268,21.43,0.15,23.524,,,,
107,525268 (2004 XL14),2025-07-03 00:15:00,2460859.510416667,,,,m,93.87037,23.48695,999.0,,,,7.4576,99.2,51.6606,2.1441987,82.449503,-7.218052,525268,21.43,0.15,23.524,,,,
108,525268 (2004 XL14),2025-07-03 00:30:00,2460859.520833333,,,,m,93.88002,23.48815,999.0,,,,7.459,99.3,51.7224,2.1452336,82.450498,-7.230972,525268,21.43,0.15,23.524,,,,
109,525268 (2004 XL14),2025-07-03 00:45:00,2460859.53125,,,,m,93.88969,23.48935,999.0,,,,7.4605,99.3,51.7853,2.1462324,82.450729,-7.245426,525268,21.43,0.15,23.524,,,,
110,525268 (2004 XL14),2025-07-03 01:00:00,2460859.541666667,,,,m,93.89935,23.49055,999.0,,,,7.462,99.4,51.8493,2.1471911,82.450211,-7.261361,525268,21.43,0.15,23.524,,,,
111,525268 (2004 XL14),2025-07-03 01:15:00,2460859.552083333,,,,m,93.90902,23.49175,999.0,,,,7.4635,99.5,51.9147,2.1481061,82.448964,-7.278717,525268,21.43,0.15,23.524,,,,
112,525268 (2004 XL14),2025-07-03 01:30:00,2460859.5625,,,,m,93.91869,23.49295,999.0,,,,7.4649,99.6,51.9816,2.1489738,82.447011,-7.297426,525268,21.43,0.15,23.524,,,,
113,525268 (2004 XL14),2025-07-03 01:45:00,2460859.572916667,,,,m,93.92837,23.49415,999.0,,,,7.4664,99.7,52.0502,2.1497909,82.444376,-7.317419,525268,21.43,0.15,23.524,,,,
114,525268 (2004 XL14),2025-07-03 02:00:00,2460859.583333333,,,,m,93.93805,23.49535,999.0,,,,7.4679,99.7,52.1204,2.1505543,82.441088,-7.338618,525268,21.43,0.15,23.524,,,,
115,525268 (2004 XL14),2025-07-03 02:15:00,2460859.59375,,,,m,93.94774,23.49655,999.0,,,,7.4694,99.8,52.1926,2.1512609,82.437177,-7.360942,525268,21.43,0.15,23.523,,,,
116,525268 (2004 XL14),2025-07-03 02:30:00,2460859.604166667,,,,m,93.95742,23.49776,999.0,,,,7.4709,99.9,52.2667,2.1519083,82.432677,-7.384305,525268,21.43,0.15,23.523,,,,
117,525268 (2004 XL14),2025-07-03 02:45:00,2460859.614583333,,,,m,93.96711,23.49896,999.0,,,,7.4724,100.0,52.3429,2.1524941,82.427623,-7.408617,525268,21.43,0.15,23.523,,,,
118,525268 (2004 XL14),2025-07-03 03:00:00,2460859.625,,,,m,93.9768,23.50017,999.0,,,,7.4739,100.1,52.4212,2.153016,82.422053,-7.433785,525268,21.43,0.15,23.523,,,,
119,525268 (2004 XL14),2025-07-03 03:15:00,2460859.635416667,,,,m,93.9865,23.50138,999.0,,,,7.4754,100.2,52.5018,2.1534722,82.416007,-7.459711,525268,21.43,0.15,23.523,,,,
120,525268 (2004 XL14),2025-07-03 03:30:00,2460859.645833333,,,,m,93.9962,23.50258,999.0,,,,7.4769,100.3,52.5847,2.1538612,82.409528,-7.486296,525268,21.43,0.15,23.523,,,,
121,525268 (2004 XL14),2025-07-03 03:45:00,2460859.65625,,,,m,94.00589,23.50379,999.0,,,,7.4784,100.4,52.67,2.1541817,82.402658,-7.513436,525268,21.43,0.15,23.523,,,,
122,525268 (2004 XL14),2025-07-03 04:00:00,2460859.666666667,,,,m,94.01559,23.50501,999.0,,,,7.4799,100.5,52.7578,2.1544326,82.395442,-7.541027,525268,21.43,0.15,23.523,,,,
123,525268 (2004 XL14),2025-07-03 04:15:00,2460859.677083333,,,,m,94.02529,23.50622,999.0,,,,7.4814,100.6,52.848,2.1546134,82.387928,-7.568962,525268,21.43,0.15,23.523,,,,
124,525268 (2004 XL14),2025-07-03 04:30:00,2460859.6875,,,,m,94.03499,23.50743,999.0,,,,7.4829,100.7,52.9407,2.1547235,82.380163,-7.597134,525268,21.43,0.15,23.523,,,,
125,525268 (2004 XL14),2025-07-03 04:45:00,2460859.697916667,,,,m,94.04469,23.50865,999.0,,,,7.4845,100.8,53.0359,2.154763,82.372196,-7.625434,525268,21.43,0.15,23.523,,,,
126,525268 (2004 XL14),2025-07-03 05:00:00,2460859.708333333,,,,m,94.0544,23.50986,999.0,,,,7.486,100.9,53.1337,2.1547319,82.364077,-7.653753,525268,21.43,0.15,23.523,,,,
127,525268 (2004 XL14),2025-07-03 05:15:00,2460859.71875,,,,m,94.0641,23.51108,999.0,,,,7.4875,101.0,53.234,2.1546309,82.355855,-7.681981,525268,21.43,0.15,23.523,,,,
128,525268 (2004 XL14),2025-07-03 05:30:00,2460859.729166667,,,,,94.0738,23.5123,999.0,,,,7.489,101.1,53.3369,2.1544606,82.347582,-7.710009,525268,21.43,0.15,23.523,,,,
129,525268 (2004 XL14),2025-07-03 05:45:00,2460859.739583333,,,,,94.08349,23.51352,999.0,,,,7.4905,101.3,53.4422,2.1542223,82.339309,-7.737729,525268,21.43,0.15,23.523,,,,
130,525268 (2004 XL14),2025-07-03 06:00:00,2460859.75,,,,,94.09319,23.51474,999.0,,,,7.492,101.4,53.55,2.1539174,82.331086,-7.765035,525268,21.43,0.15,23.523,,,,
131,525268 (2004 XL14),2025-07-03 06:15:00,2460859.760416667,,,,,94.10289,23.51596,999.0,,,,7.4935,101.5,53.6602,2.1535474,82.322964,-7.791821,525268,21.43,0.15,23.523,,,,
132,525268 (2004 XL14),2025-07-03 06:30:00,2460859.770833333,,,,,94.11258,23.51718,999.0,,,,7.495,101.7,53.7728,2.1531144,82.314994,-7.817984,525268,21.43,0.15,23.523,,,,
133,525268 (2004 XL14),2025-07-03 06:45:00,2460859.78125,,,,,94.12227,23.51841,999.0,,,,7.4965,101.8,53.8878,2.1526206,82.307226,-7.843424,525268,21.43,0.15,23.522,,,,
134,525268 (2004 XL14),2025-07-03 07:00:00,2460859.791666667,,,,,94.13196,23.51963,999.0,,,,7.498,101.9,54.005,2.1520685,82.299709,-7.868041,525268,21.43,0.15,23.522,,,,
135,525268 (2004 XL14),2025-07-03 07:15:00,2460859.802083333,,,,,94.14165,23.52086,999.0,,,,7.4995,102.1,54.1243,2.1514608,82.292491,-7.891743,525268,21.43,0.15,23.522,,,,
136,525268 (2004 XL14),2025-07-03 07:30:00,2460859.8125,,,,,94.15133,23.52208,999.0,,,,7.5009,102.2,54.2458,2.1508004,82.28562,-7.914437,525268,21.43,0.15,23.522,,,,
137,525268 (2004 XL14),2025-07-03 07:45:00,2460859.822916667,,,,,94.16101,23.52331,999.0,,,,7.5024,102.3,54.3692,2.1500907,82.27914,-7.936036,525268,21.43,0.15,23.522,,,,
138,525268 (2004 XL14),2025-07-03 08:00:00,2460859.833333333,,,,,94.17069,23.52454,999.0,,,,7.5039,102.5,54.4946,2.1493349,82.273096,-7.956459,525268,21.43,0.15,23.522,,,,
139,525268 (2004 XL14),2025-07-03 08:15:00,2460859.84375,,,,,94.18036,23.52577,999.0,,,,7.5054,102.6,54.6217,2.1485368,82.267532,-7.975627,525268,21.43,0.15,23.522,,,,
140,525268 (2004 XL14),2025-07-03 08:30:00,2460859.854166667,,,,,94.19003,23.52699,999.0,,,,7.5069,102.8,54.7505,2.1477,82.262486,-7.993466,525268,21.43,0.15,23.522,,,,
141,525268 (2004 XL14),2025-07-03 08:45:00,2460859.864583333,,,,,94.1997,23.52822,999.0,,,,7.5083,102.9,54.8809,2.1468286,82.257998,-8.009911,525268,21.43,0.15,23.522,,,,
142,525268 (2004 XL14),2025-07-03 09:00:00,2460859.875,,,,,94.20936,23.52945,999.0,,,,7.5098,103.1,55.0127,2.1459266,82.254104,-8.024898,525268,21.43,0.15,23.522,,,,
143,525268 (2004 XL14),2025-07-03 09:15:00,2460859.885416667,,,,,94.21902,23.53068,999.0,,,,7.5113,103.2,55.1458,2.1449983,82.250837,-8.038372,525268,21.43,0.15,23.522,,,,
144,525268 (2004 XL14),2025-07-03 09:30:00,2460859.895833333,,,,,94.22867,23.53191,999.0,,,,7.5127,103.4,55.2801,2.1440481,82.24823,-8.050283,525268,21.43,0.15,23.522,,,,
145,525268 (2004 XL14),2025-07-03 09:45:00,2460859.90625,,,,,94.23832,23.53314,999.0,,,,7.5142,103.6,55.4154,2.1430803,82.24631,-8.060587,525268,21.43,0.15,23.522,,,,
146,525268 (2004 XL14),2025-07-03 10:00:00,2460859.916666667,,,,,94.24797,23.53437,999.0,,,,7.5156,103.7,55.5515,2.1420995,82.245103,-8.069249,525268,21.43,0.15,23.522,,,,
147,525268 (2004 XL14),2025-07-03 10:15:00,2460859.927083333,,A,,,94.25761,23.53559,999.0,,,,7.5171,103.9,55.6885,2.1411103,82.244633,-8.076237,525268,21.43,0.15,23.522,,,,
148,525268 (2004 XL14),2025-07-03 10:30:00,2460859.9375,,A,,,94.26724,23.53682,999.0,,,,7.5185,104.0,55.826,2.1401173,82.244917,-8.08153,525268,21.43,0.15,23.522,,,,
149,525268 (2004 XL14),2025-07-03 10:45:00,2460859.947916667,,N,,,94.27688,23.53805,999.0,,,,7.52,104.2,55.9639,2.1391251,82.245974,-8.085111,525268,21.43,0.15,23.522,,,,
150,525268 (2004 XL14),2025-07-03 11:00:00,2460859.958333333,,N,,,94.2865,23.53927,999.0,,,,7.5214,104.4,56.1022,2.1381384,82.247816,-8.086972,525268,21.43,0.15,23.521,,,,
151,525268 (2004 XL14),2025-07-03 11:15:00,2460859.96875,,C,,r,94.29613,23.5405,25.234,3.77,,,7.5228,104.5,56.2405,2.1371617,82.250453,-8.087112,525268,21.43,0.15,23.521,,,,
152,525268 (2004 XL14),2025-07-03 22:15:00,2460860.427083333,,C,,m,94.71861,23.59255,999.0,,,,7.5841,109.8,60.7737,2.1437204,82.78278,-7.383953,525268,21.43,0.15,23.519,,,,
153,525268 (2004 XL14),2025-07-03 22:30:00,2460860.4375,,N,,m,94.72828,23.59369,999.0,,,,7.5856,109.9,60.8321,2.1448953,82.789918,-7.383333,525268,21.43,0.15,23.519,,,,
154,525268 (2004 XL14),2025-07-03 22:45:00,2460860.447916667,,N,,m,94.73796,23.59484,999.0,,,,7.587,110.0,60.8897,2.1460692,82.796279,-7.384431,525268,21.43,0.15,23.519,,,,
155,525268 (2004 XL14),2025-07-03 23:00:00,2460860.458333333,,A,,m,94.74764,23.59598,999.0,,,,7.5885,110.1,60.9466,2.1472374,82.801852,-7.38725,525268,21.43,0.15,23.518,,,,
156,525268 (2004 XL14),2025-07-03 23:15:00,2460860.46875,,A,,m,94.75732,23.59713,999.0,,,,7.5899,110.1,61.0031,2.1483953,82.806632,-7.391783,525268,21.43,0.15,23.518,,,,
157,525268 (2004 XL14),2025-07-03 23:30:00,2460860.479166667,,,,m,94.76701,23.59827,999.0,,,,7.5914,110.2,61.0592,2.1495383,82.810616,-7.398018,525268,21.43,0.15,23.518,,,,
158,525268 (2004 XL14),2025-07-03 23:45:00,2460860.489583333,,,,m,94.77671,23.59942,999.0,,,,7.5929,110.3,61.1152,2.1506619,82.813804,-7.405935,525268,21.43,0.15,23.518,,,,
159,525268 (2004 XL14),2025-07-04 00:00:00,2460860.5,,,,m,94.78641,23.60056,999.0,,,,7.5943,110.3,61.1711,2.1517616,82.8162,-7.415507,525268,21.43,0.15,23.518,,,,
160,525268 (2004 XL14),2025-07-04 00:15:00,2460860.510416667,,,,m,94.79612,23.6017,999.0,,,,7.5958,110.4,61.2273,2.1528332,82.817813,-7.426698,525268,21.43,0.15,23.518,,,,
161,525268 (2004 XL14),2025-07-04 00:30:00,2460860.520833333,,,,m,94.80583,23.60285,999.0,,,,7.5973,110.5,61.2838,2.1538725,82.818652,-7.43947,525268,21.43,0.15,23.518,,,,
162,525268 (2004 XL14),2025-07-04 00:45:00,2460860.53125,,,,m,94.81555,23.604,999.0,,,,7.5988,110.5,61.3408,2.1548753,82.818732,-7.453773,525268,21.43,0.15,23.518,,,,
163,525268 (2004 XL14),2025-07-04 01:00:00,2460860.541666667,,,,m,94.82527,23.60514,999.0,,,,7.6003,110.6,61.3985,2.1558377,82.81807,-7.469555,525268,21.43,0.15,23.518,,,,
164,525268 (2004 XL14),2025-07-04 01:15:00,2460860.552083333,,,,m,94.83499,23.60629,999.0,,,,7.6018,110.7,61.4571,2.1567562,82.816685,-7.486757,525268,21.43,0.15,23.518,,,,
165,525268 (2004 XL14),2025-07-04 01:30:00,2460860.5625,,,,m,94.84472,23.60744,999.0,,,,7.6032,110.7,61.5166,2.157627,82.814602,-7.505311,525268,21.43,0.15,23.518,,,,
166,525268 (2004 XL14),2025-07-04 01:45:00,2460860.572916667,,,,m,94.85445,23.60859,999.0,,,,7.6047,110.8,61.5773,2.1584469,82.811846,-7.525149,525268,21.43,0.15,23.518,,,,
167,525268 (2004 XL14),2025-07-04 02:00:00,2460860.583333333,,,,m,94.86419,23.60974,999.0,,,,7.6062,110.9,61.6393,2.1592127,82.808445,-7.546192,525268,21.43,0.15,23.518,,,,
168,525268 (2004 XL14),2025-07-04 02:15:00,2460860.59375,,,,m,94.87393,23.61089,999.0,,,,7.6077,111.0,61.7028,2.1599216,82.804432,-7.568362,525268,21.43,0.15,23.518,,,,
169,525268 (2004 XL14),2025-07-04 02:30:00,2460860.604166667,,,,m,94.88367,23.61204,999.0,,,,7.6093,111.0,61.7677,2.160571,82.799839,-7.591571,525268,21.43,0.15,23.518,,,,
170,525268 (2004 XL14),2025-07-04 02:45:00,2460860.614583333,,,,m,94.89342,23.61319,999.0,,,,7.6108,111.1,61.8344,2.1611583,82.794704,-7.615731,525268,21.43,0.15,23.518,,,,
171,525268 (2004 XL14),2025-07-04 03:00:00,2460860.625,,,,m,94.90317,23.61434,999.0,,,,7.6123,111.2,61.9029,2.1616816,82.789064,-7.640749,525268,21.43,0.15,23.518,,,,
172,525268 (2004 XL14),2025-07-04 03:15:00,2460860.635416667,,,,m,94.91292,23.6155,999.0,,,,7.6138,111.3,61.9733,2.1621389,82.78296,-7.666527,525268,21.43,0.15,23.517,,,,
173,525268 (2004 XL14),2025-07-04 03:30:00,2460860.645833333,,,,m,94.92267,23.61666,999.0,,,,7.6153,111.4,62.0457,2.1625288,82.776435,-7.692967,525268,21.43,0.15,23.517,,,,
174,525268 (2004 XL14),2025-07-04 03:45:00,2460860.65625,,,,m,94.93242,23.61781,999.0,,,,7.6168,111.5,62.1202,2.1628499,82.769531,-7.719966,525268,21.43,0.15,23.517,,,,
175,525268 (2004 XL14),2025-07-04 04:00:00,2460860.666666667,,,,m,94.94218,23.61897,999.0,,,,7.6183,111.6,62.1969,2.1631012,82.762295,-7.747419,525268,21.43,0.15,23.517,,,,
176,525268 (2004 XL14),2025-07-04 04:15:00,2460860.677083333,,,,m,94.95194,23.62013,999.0,,,,7.6198,111.6,62.2759,2.1632821,82.754774,-7.775221,525268,21.43,0.15,23.517,,,,
177,525268 (2004 XL14),2025-07-04 04:30:00,2460860.6875,,,,m,94.96169,23.62129,999.0,,,,7.6213,111.7,62.3572,2.1633922,82.747015,-7.803264,525268,21.43,0.15,23.517,,,,
178,525268 (2004 XL14),2025-07-04 04:45:00,2460860.697916667,,,,m,94.97145,23.62246,999.0,,,,7.6229,111.8,62.4408,2.1634314,82.739068,-7.83144,525268,21.43,0.15,23.517,,,,
179,525268 (2004 XL14),2025-07-04 05:00:00,2460860.708333333,,,,m,94.98121,23.62362,999.0,,,,7.6244,111.9,62.5269,2.1633999,82.730982,-7.859639,525268,21.43,0.15,23.517,,,,
180,525268 (2004 XL14),2025-07-04 05:15:00,2460860.71875,,,,m,94.99096,23.62478,999.0,,,,7.6259,112.1,62.6153,2.1632983,82.722807,-7.887754,525268,21.43,0.15,23.517,,,,
181,525268 (2004 XL14),2025-07-04 05:30:00,2460860.729166667,,,,m,95.00072,23.62595,999.0,,,,7.6274,112.2,62.7063,2.1631274,82.714594,-7.915674,525268,21.43,0.15,23.517,,,,
182,525268 (2004 XL14),2025-07-04 05:45:00,2460860.739583333,,,,m,95.01047,23.62712,999.0,,,,7.6289,112.3,62.7997,2.1628883,82.706394,-7.943294,525268,21.43,0.15,23.517,,,,
183,525268 (2004 XL14),2025-07-04 06:00:00,2460860.75,,,,m,95.02022,23.62829,999.0,,,,7.6304,112.4,62.8956,2.1625824,82.698259,-7.970505,525268,21.43,0.15,23.517,,,,
184,525268 (2004 XL14),2025-07-04 06:15:00,2460860.760416667,,,,,95.02998,23.62946,999.0,,,,7.6319,112.5,62.9939,2.1622114,82.690238,-7.997203,525268,21.43,0.15,23.517,,,,
185,525268 (2004 XL14),2025-07-04 06:30:00,2460860.770833333,,,,,95.03973,23.63063,999.0,,,,7.6334,112.6,63.0947,2.1617773,82.682381,-8.023284,525268,21.43,0.15,23.517,,,,
186,525268 (2004 XL14),2025-07-04 06:45:00,2460860.78125,,,,,95.04947,23.6318,999.0,,,,7.6349,112.8,63.1979,2.1612824,82.67474,-8.048649,525268,21.43,0.15,23.517,,,,
187,525268 (2004 XL14),2025-07-04 07:00:00,2460860.791666667,,,,,95.05922,23.63297,999.0,,,,7.6364,112.9,63.3034,2.1607291,82.667361,-8.0732,525268,21.43,0.15,23.517,,,,
188,525268 (2004 XL14),2025-07-04 07:15:00,2460860.802083333,,,,,95.06896,23.63414,999.0,,,,7.6379,113.0,63.4112,2.1601203,82.660294,-8.096841,525268,21.43,0.15,23.517,,,,
189,525268 (2004 XL14),2025-07-04 07:30:00,2460860.8125,,,,,95.0787,23.63532,999.0,,,,7.6394,113.1,63.5213,2.1594588,82.653584,-8.119483,525268,21.43,0.15,23.516,,,,
190,525268 (2004 XL14),2025-07-04 07:45:00,2460860.822916667,,,,,95.08844,23.63649,999.0,,,,7.6409,113.3,63.6336,2.1587479,82.647278,-8.141037,525268,21.43,0.15,23.516,,,,
191,525268 (2004 XL14),2025-07-04 08:00:00,2460860.833333333,,,,,95.09817,23.63767,999.0,,,,7.6424,113.4,63.748,2.1579911,82.641418,-8.161422,525268,21.43,0.15,23.516,,,,
192,525268 (2004 XL14),2025-07-04 08:15:00,2460860.84375,,,,,95.1079,23.63884,999.0,,,,7.6439,113.6,63.8644,2.157192,82.636046,-8.18056,525268,21.43,0.15,23.516,,,,
193,525268 (2004 XL14),2025-07-04 08:30:00,2460860.854166667,,,,,95.11762,23.64002,999.0,,,,7.6454,113.7,63.9827,2.1563544,82.631203,-8.198377,525268,21.43,0.15,23.516,,,,
194,525268 (2004 XL14),2025-07-04 08:45:00,2460860.864583333,,,,,95.12735,23.64119,999.0,,,,7.6469,113.8,64.1029,2.1554822,82.626926,-8.214806,525268,21.43,0.15,23.516,,,,
195,525268 (2004 XL14),2025-07-04 09:00:00,2460860.875,,,,,95.13706,23.64237,999.0,,,,7.6483,114.0,64.2247,2.1545796,82.623251,-8.229785,525268,21.43,0.15,23.516,,,,
196,525268 (2004 XL14),2025-07-04 09:15:00,2460860.885416667,,,,,95.14678,23.64355,999.0,,,,7.6498,114.1,64.3482,2.1536508,82.620211,-8.243258,525268,21.43,0.15,23.516,,,,
197,525268 (2004 XL14),2025-07-04 09:30:00,2460860.895833333,,,,,95.15649,23.64472,999.0,,,,7.6513,114.3,64.4732,2.1527002,82.617836,-8.255175,525268,21.43,0.15,23.516,,,,
198,525268 (2004 XL14),2025-07-04 09:45:00,2460860.90625,,,,,95.16619,23.6459,999.0,,,,7.6527,114.4,64.5996,2.1517323,82.616154,-8.265493,525268,21.43,0.15,23.516,,,,
199,525268 (2004 XL14),2025-07-04 10:00:00,2460860.916666667,,,,,95.17589,23.64708,999.0,,,,7.6542,114.6,64.7271,2.1507516,82.61519,-8.274174,525268,21.43,0.15,23.516,,,,
200,525268 (2004 XL14),2025-07-04 10:15:00,2460860.927083333,,A,,,95.18559,23.64825,999.0,,,,7.6556,114.7,64.8558,2.1497627,82.614966,-8.281188,525268,21.43,0.15,23.516,,,,
201,525268 (2004 XL14),2025-07-04 10:30:00,2460860.9375,,A,,,95.19528,23.64943,999.0,,,,7.6571,114.9,64.9855,2.1487702,82.6155,-8.286513,525268,21.43,0.15,23.516,,,,
202,525268 (2004 XL14),2025-07-04 10:45:00,2460860.947916667,,N,,,95.20497,23.6506,999.0,,,,7.6585,115.1,65.116,2.1477787,82.616808,-8.290132,525268,21.43,0.15,23.516,,,,
203,525268 (2004 XL14),2025-07-04 11:00:00,2460860.958333333,,N,,,95.21465,23.65177,999.0,,,,7.66,115.2,65.2471,2.146793,82.618903,-8.292036,525268,21.43,0.15,23.516,,,,
204,525268 (2004 XL14),2025-07-04 11:15:00,2460860.96875,,C,,r,95.22433,23.65294,25.346,3.787,,,7.6614,115.4,65.3788,2.1458176,82.621793,-8.292224,525268,21.43,0.15,23.515,,,,
205,525268 (2004 XL14),2025-07-04 22:15:00,2460861.427083333,,C,,m,95.64928,23.70267,999.0,,,,7.7231,121.0,69.8923,2.1526527,83.156297,-7.589811,525268,21.43,0.15,23.513,,,,
206,525268 (2004 XL14),2025-07-04 22:30:00,2460861.4375,,N,,m,95.65901,23.70376,999.0,,,,7.7245,121.0,69.9494,2.1538343,83.163268,-7.589077,525268,21.43,0.15,23.513,,,,
207,525268 (2004 XL14),2025-07-04 22:45:00,2460861.447916667,,N,,m,95.66874,23.70485,999.0,,,,7.726,121.1,70.0053,2.1550146,83.16946,-7.590055,525268,21.43,0.15,23.512,,,,
208,525268 (2004 XL14),2025-07-04 23:00:00,2460861.458333333,,A,,m,95.67847,23.70594,999.0,,,,7.7274,121.2,70.06,2.156189,83.174863,-7.592748,525268,21.43,0.15,23.512,,,,
209,525268 (2004 XL14),2025-07-04 23:15:00,2460861.46875,,A,,m,95.68822,23.70703,999.0,,,,7.7289,121.3,70.1137,2.1573527,83.179474,-7.597151,525268,21.43,0.15,23.512,,,,
210,525268 (2004 XL14),2025-07-04 23:30:00,2460861.479166667,,,,m,95.69796,23.70812,999.0,,,,7.7304,121.3,70.1667,2.1585014,83.183289,-7.603251,525268,21.43,0.15,23.512,,,,
211,525268 (2004 XL14),2025-07-04 23:45:00,2460861.489583333,,,,m,95.70772,23.70922,999.0,,,,7.7318,121.4,70.219,2.1596303,83.186312,-7.611028,525268,21.43,0.15,23.512,,,,
212,525268 (2004 XL14),2025-07-05 00:00:00,2460861.5,,,,m,95.71748,23.71031,999.0,,,,7.7333,121.5,70.2708,2.1607351,83.188546,-7.620456,525268,21.43,0.15,23.512,,,,
0,(2024 JV33),2025-07-01 00:00:00,2460857.5,,,,m,93.33441,16.91912,999.0,,,,2.6838,75.1,32.2201,0.7796596,91.272002,10.444047,2024 JV33,21.21,0.15,27.25,,,,
1,(2024 JV33),2025-07-01 00:15:00,2460857.510416667,,,,m,93.3378,16.91906,999.0,,,,2.6851,75.1,32.289,0.7800896,91.2681,10.418085,2024 JV33,21.21,0.15,27.251,,,,
2,(2024 JV33),2025-07-01 00:30:00,2460857.520833333,,,,m,93.3412,16.91899,999.0,,,,2.6865,75.2,32.3597,0.7805034,91.263598,10.390356,2024 JV33,21.21,0.15,27.251,,,,
